year,make,model,trim,body,transmission,state,odometer,color,sellingprice,odometer_custom
2010,Toyota,Camry,Base,sedan,automatic,ca,123140.0,white,7800.0,More than 100k
2014,Ford,E-Series Van,E-250,van,automatic,mo,7478.0,white,19800.0,0-20k
2011,Dodge,Caliber,Mainstreet,wagon,automatic,mo,55994.0,silver,8700.0,40k-60k
2014,Ford,Mustang,V6,coupe,automatic,tx,41143.0,white,16900.0,40k-60k
2014,Dodge,Grand Caravan,SXT,van,automatic,tx,37779.0,white,16900.0,20k-40k
2013,Jeep,Patriot,Latitude,suv,automatic,mi,35121.0,blue,15000.0,20k-40k
2011,Dodge,Caliber,Heat,wagon,automatic,fl,70290.0,silver,6500.0,60k-80k
2012,Ford,Focus,SE,sedan,automatic,ma,72038.0,green,6000.0,60k-80k
2014,Mitsubishi,Mirage,ES,hatchback,automatic,ga,15869.0,silver,6000.0,0-20k
2013,Nissan,Altima,2.5,sedan,,pa,28432.0,brown,13000.0,20k-40k
2010,Chevrolet,Silverado 1500,LS,cab,automatic,ca,99446.0,white,17500.0,80k-100k
2011,Hyundai,Genesis Coupe,2.0T R-Spec,coupe,,pa,40413.0,gray,11200.0,40k-60k
2014,Nissan,Sentra,FE+ SV,sedan,automatic,ca,30369.0,white,10400.0,20k-40k
2012,GMC,Terrain,SLT-1,suv,automatic,ca,42538.0,blue,18500.0,40k-60k
2014,Lexus,IS 250,Base,sedan,,tn,18178.0,black,29900.0,0-20k
2014,Chrysler,Town and Country,Touring,van,,va,13215.0,gray,19700.0,0-20k
2012,Land Rover,Range Rover Sport,HSE,suv,automatic,ca,31753.0,gray,43500.0,20k-40k
2012,Lexus,IS 250,Base,sedan,automatic,tn,23899.0,black,23500.0,20k-40k
2013,Lexus,IS 250,Base,sedan,automatic,fl,28148.0,black,22700.0,20k-40k
2012,Honda,Accord,SE,sedan,automatic,pa,36176.0,silver,12200.0,20k-40k
2014,Ford,Focus,SE,sedan,automatic,tn,17046.0,—,11700.0,0-20k
2012,Hyundai,Sonata,GLS,sedan,automatic,mn,33272.0,black,11500.0,20k-40k
2014,Infiniti,QX60,Base,suv,automatic,oh,27897.0,blue,30600.0,20k-40k
2014,Chevrolet,Sonic,LT,hatchback,automatic,il,8220.0,blue,10700.0,0-20k
2014,Honda,Accord,EX-L,sedan,automatic,pa,27680.0,—,21250.0,20k-40k
2012,Dodge,Avenger,SE,sedan,automatic,nc,70041.0,white,7600.0,60k-80k
2011,Chevrolet,Silverado 1500,LT,cab,automatic,md,84691.0,silver,11500.0,80k-100k
2013,FIAT,500,Pop,hatchback,automatic,ca,38834.0,red,8800.0,20k-40k
2013,Hyundai,Elantra,GLS,sedan,automatic,fl,15912.0,white,11700.0,0-20k
2012,Toyota,Prius,Three,hatchback,automatic,fl,56262.0,silver,12100.0,40k-60k
2012,Volkswagen,GTI,Autobahn PZEV,hatchback,manual,pa,21580.0,black,15000.0,20k-40k
2010,Nissan,Cube,1.8 S,wagon,automatic,pa,73206.0,gray,7500.0,60k-80k
2013,Kia,Forte,EX,sedan,automatic,nv,55918.0,silver,8800.0,40k-60k
2010,Audi,Q7,TDI Premium quattro,suv,automatic,nv,143597.0,white,19300.0,More than 100k
2010,GMC,Acadia,SLE,suv,automatic,ut,102926.0,black,8700.0,More than 100k
2012,Honda,Odyssey,LX,van,,pa,29941.0,gray,14100.0,20k-40k
2012,Dodge,Grand Caravan,SXT,van,automatic,md,35869.0,white,11700.0,20k-40k
2012,Chevrolet,Volt,Base,hatchback,automatic,ca,44306.0,red,14500.0,40k-60k
2010,Chevrolet,Camaro,1LT,coupe,automatic,fl,55967.0,yellow,11500.0,40k-60k
2011,BMW,5 Series,535i xDrive,sedan,automatic,ca,38678.0,white,28000.0,20k-40k
2011,Mazda,Mazda3,i Sport,sedan,automatic,ga,55840.0,gray,9600.0,40k-60k
2013,Nissan,Altima,2.5 S,coupe,automatic,wa,37508.0,silver,14300.0,20k-40k
2013,Toyota,RAV4,LE,suv,automatic,pa,62936.0,red,17400.0,60k-80k
2010,Ford,F-150,Lariat,supercrew,automatic,tx,38514.0,burgundy,22000.0,20k-40k
2013,Nissan,Leaf,SL,hatchback,automatic,ca,23140.0,white,14000.0,20k-40k
2013,Ford,Expedition,Limited,suv,automatic,tn,16534.0,white,38500.0,0-20k
2014,Ford,Escape,SE,suv,automatic,mo,34222.0,—,17500.0,20k-40k
2014,Infiniti,QX60,Base,suv,automatic,tn,35525.0,—,28800.0,20k-40k
2014,Ford,E-Series Wagon,E-350 Super Duty XLT,van,automatic,ca,37890.0,white,19500.0,20k-40k
2012,Lexus,ES 350,Base,sedan,,pa,33584.0,—,22800.0,20k-40k
2012,Honda,Odyssey,EX,van,automatic,pa,44702.0,black,18000.0,40k-60k
2013,Chevrolet,Cruze,1LT,sedan,automatic,nc,54965.0,blue,9700.0,40k-60k
2014,Kia,Sorento,LX,suv,automatic,ca,35317.0,black,17500.0,20k-40k
2012,Chevrolet,Equinox,LS,suv,automatic,tx,57082.0,silver,11500.0,40k-60k
2013,Ram,1500,SLT,cab,automatic,tx,32144.0,blue,25500.0,20k-40k
2013,Ford,Edge,SEL,suv,automatic,nj,18192.0,white,24000.0,0-20k
2012,MINI,Cooper,Base,hatchback,automatic,ca,17322.0,—,14000.0,0-20k
2012,Chevrolet,Silverado 1500,LT,cab,automatic,ny,56507.0,black,20500.0,40k-60k
2014,Chrysler,300,Base,sedan,automatic,mn,37141.0,gray,19900.0,20k-40k
2013,Chevrolet,Equinox,LS,suv,automatic,nv,37743.0,white,14500.0,20k-40k
2012,Lexus,LS 460,Base,sedan,automatic,ga,24478.0,silver,40600.0,20k-40k
2011,Kia,Sorento,Base,suv,automatic,ca,70727.0,white,10400.0,60k-80k
2014,Ford,Explorer,Limited,suv,automatic,fl,6336.0,green,24000.0,0-20k
2015,Volvo,S60,T5 Drive-E,sedan,automatic,co,13876.0,blue,23500.0,0-20k
2012,BMW,5 Series,528i xDrive,sedan,automatic,ga,41214.0,black,26000.0,40k-60k
2010,Jeep,Wrangler,Unlimited Sport,suv,manual,nc,87810.0,black,16700.0,80k-100k
2014,Nissan,Versa,1.6 SV,sedan,automatic,fl,36699.0,red,9200.0,20k-40k
2013,Infiniti,G Sedan,G37x,sedan,automatic,tn,15921.0,black,21200.0,0-20k
2013,Volkswagen,Passat,SE PZEV,sedan,automatic,tx,58548.0,blue,13250.0,40k-60k
2012,Lexus,LS 460,Base,sedan,,nj,69956.0,black,32400.0,60k-80k
2013,Toyota,RAV4,LE,suv,automatic,mo,42480.0,silver,17700.0,40k-60k
2014,BMW,3 Series,328d,sedan,automatic,ga,32833.0,white,26000.0,20k-40k
2012,Honda,Crosstour,EX-L,hatchback,automatic,pa,38219.0,black,19400.0,20k-40k
2012,Mazda,Mazda6,i Touring,sedan,automatic,ga,56130.0,silver,11000.0,40k-60k
2014,Ford,C-Max Hybrid,SEL,wagon,automatic,tn,19940.0,—,15300.0,0-20k
2011,Toyota,Camry,LE,sedan,automatic,tx,69229.0,black,10600.0,60k-80k
2011,Chevrolet,Camaro,LS,coupe,manual,az,81899.0,black,11800.0,80k-100k
2014,Ford,Escape,Titanium,suv,automatic,fl,32362.0,gray,21800.0,20k-40k
2013,Nissan,Sentra,SR,sedan,,ca,32617.0,white,9250.0,20k-40k
2013,Ford,F-150,FX4,supercrew,automatic,tn,44571.0,—,33400.0,40k-60k
2012,Jeep,Grand Cherokee,SRT8,suv,automatic,fl,3947.0,black,48200.0,0-20k
2010,Nissan,Pathfinder,SE,suv,automatic,fl,48093.0,gray,16600.0,40k-60k
2014,Chrysler,200,LX,sedan,automatic,fl,14882.0,gold,12200.0,0-20k
2012,Nissan,Altima,2.5 S,sedan,automatic,il,31365.0,silver,10700.0,20k-40k
2011,Nissan,Rogue,S,suv,automatic,nj,24629.0,white,13000.0,20k-40k
2013,Chrysler,200,Touring,sedan,automatic,ga,35125.0,gray,11400.0,20k-40k
2011,smart,fortwo,passion coupe,hatchback,,qc,63681.0,black,4400.0,60k-80k
2014,Volkswagen,Passat,Wolfsburg Edition PZEV,sedan,automatic,tn,32755.0,gray,13500.0,20k-40k
2014,Ford,Focus,SE,hatchback,automatic,fl,14905.0,—,12800.0,0-20k
2010,Toyota,Corolla,S,sedan,automatic,pa,39146.0,black,8000.0,20k-40k
2014,Chrysler,Town and Country,Touring,van,automatic,va,14694.0,gold,19300.0,0-20k
2013,Hyundai,Sonata,GLS,sedan,automatic,va,39382.0,black,12600.0,20k-40k
2014,Nissan,NV200,S,van,,fl,12366.0,white,16900.0,0-20k
2011,Dodge,Grand Caravan,Mainstreet,van,automatic,va,45053.0,red,11100.0,40k-60k
2011,Honda,CR-V,LX,suv,automatic,pa,20488.0,black,14100.0,20k-40k
2014,GMC,Acadia,SLT-1,suv,automatic,nj,33521.0,black,23800.0,20k-40k
2013,Chevrolet,Suburban,LTZ 1500,suv,automatic,az,56388.0,silver,32300.0,40k-60k
2013,Ford,Focus,SE,sedan,automatic,oh,10888.0,blue,11500.0,0-20k
2013,Chevrolet,Impala,LS Fleet,sedan,automatic,nj,49336.0,white,8900.0,40k-60k
2011,Dodge,Grand Caravan,Crew,van,automatic,co,83824.0,silver,9700.0,80k-100k
2010,Chevrolet,Impala,LTZ,sedan,,in,88171.0,silver,9700.0,80k-100k
2013,Mercedes-Benz,GLK-Class,GLK350,suv,automatic,nv,32172.0,red,30250.0,20k-40k
2011,Cadillac,SRX,Luxury,suv,,pa,42860.0,brown,22400.0,40k-60k
2014,Chevrolet,Silverado 1500,LT,cab,,md,42446.0,white,24700.0,40k-60k
2012,Ford,Fusion,SE,sedan,automatic,nc,52245.0,black,10700.0,40k-60k
2013,Dodge,Grand Caravan,SXT,van,automatic,ga,61295.0,black,10200.0,60k-80k
2013,Ford,Escape,SEL,suv,automatic,ca,66808.0,silver,15900.0,60k-80k
2012,Kia,Sorento,LX,suv,automatic,va,38956.0,silver,11100.0,20k-40k
2013,Audi,A5,2.0T Prestige quattro,coupe,manual,ca,55422.0,black,17500.0,40k-60k
2013,Chevrolet,Malibu,LT,sedan,automatic,il,49999.0,black,13000.0,40k-60k
2011,Nissan,Sentra,2.0 SR,sedan,automatic,md,41798.0,blue,8700.0,40k-60k
2012,Dodge,Journey,SXT,suv,automatic,il,46628.0,black,12300.0,40k-60k
2012,Kia,Optima,EX,sedan,automatic,ga,95676.0,gray,10500.0,80k-100k
2012,Infiniti,G Sedan,G25,sedan,automatic,ca,35614.0,gray,17500.0,20k-40k
2012,Dodge,Grand Caravan,American Value Package,van,automatic,wi,65292.0,black,10000.0,60k-80k
2012,Chevrolet,Malibu,LS,sedan,,pa,22137.0,black,11800.0,20k-40k
2012,Dodge,Avenger,SXT,sedan,automatic,tx,37265.0,blue,7300.0,20k-40k
2013,Nissan,Altima,2.5,sedan,,ca,34270.0,gray,13250.0,20k-40k
2010,Chevrolet,Impala,LT,sedan,automatic,in,87579.0,gray,5000.0,80k-100k
2014,Ford,F-150,XL,cab,automatic,ca,6711.0,white,18700.0,0-20k
2014,Kia,Soul,+,wagon,automatic,ga,32932.0,brown,14000.0,20k-40k
2014,Lexus,LS 460,Base,sedan,automatic,wa,4638.0,silver,62200.0,0-20k
2010,Toyota,Corolla,LE,sedan,automatic,fl,73876.0,gold,8400.0,60k-80k
2012,Honda,Accord,LX,sedan,automatic,nv,31402.0,gray,12400.0,20k-40k
2014,Dodge,Charger,SE,sedan,automatic,va,21041.0,white,16100.0,20k-40k
2012,Hyundai,Accent,GLS,sedan,automatic,fl,42801.0,silver,9000.0,40k-60k
2014,Dodge,Journey,SXT,suv,automatic,fl,20949.0,gray,15000.0,20k-40k
2011,Ford,F-350 Super Duty,XLT,cab,automatic,mo,66126.0,silver,28000.0,60k-80k
2014,Chevrolet,Sonic,LTZ,sedan,automatic,fl,14195.0,gray,12600.0,0-20k
2012,Toyota,Corolla,LE,sedan,automatic,fl,22924.0,gray,12200.0,20k-40k
2012,Volvo,S60,T5,sedan,,pa,28117.0,red,16900.0,20k-40k
2014,Buick,Verano,Convenience Group,sedan,automatic,mo,18.0,red,11200.0,0-20k
2014,Ford,Escape,SE,suv,automatic,il,12506.0,white,21800.0,0-20k
2012,Chrysler,Town and Country,Touring-L,van,automatic,fl,28585.0,white,19700.0,20k-40k
2013,Ford,Explorer,XLT,suv,automatic,tn,28221.0,—,27200.0,20k-40k
2012,Ford,Fusion,SEL,sedan,automatic,tn,64768.0,—,10200.0,60k-80k
2012,Scion,iQ,Base,hatchback,automatic,ga,8687.0,gray,8000.0,0-20k
2010,Chevrolet,Equinox,LS,suv,automatic,ga,27773.0,silver,13700.0,20k-40k
2014,Chevrolet,Cruze,2LT,sedan,automatic,tn,41030.0,red,12800.0,40k-60k
2012,Ford,Fusion,SE,sedan,automatic,pa,65059.0,blue,9600.0,60k-80k
2013,Ford,Mustang,V6,coupe,automatic,fl,18447.0,gray,18700.0,0-20k
2011,Nissan,Versa,1.8 S,sedan,automatic,ca,109604.0,gray,6000.0,More than 100k
2013,Dodge,Charger,R/T,sedan,automatic,mi,20512.0,white,20400.0,20k-40k
2012,Honda,Pilot,EX-L,suv,,co,58075.0,white,24200.0,40k-60k
2014,Cadillac,Escalade ESV,Platinum Edition,suv,automatic,pa,12427.0,white,65400.0,0-20k
2015,Audi,A8,L 3.0T quattro,sedan,,pa,21768.0,blue,58500.0,20k-40k
2012,Chrysler,200,LX,sedan,automatic,mi,107801.0,white,4200.0,More than 100k
2013,Lexus,GS 350,Base,sedan,automatic,fl,13456.0,gold,35000.0,0-20k
2012,Ford,Escape,XLT,suv,automatic,nc,65121.0,black,11200.0,60k-80k
2010,GMC,Yukon,SLT,suv,,pa,101515.0,black,17900.0,More than 100k
2012,Land Rover,Range Rover Sport,HSE,suv,automatic,ca,60054.0,white,36000.0,60k-80k
2012,Toyota,Highlander,SE,suv,,pa,36182.0,—,24500.0,20k-40k
2011,Mazda,Mazda3,s Sport,sedan,,pa,32279.0,gray,10500.0,20k-40k
2012,Ford,Flex,SEL,wagon,automatic,ny,43597.0,gray,19800.0,40k-60k
2011,GMC,Sierra 1500,SL,cab,automatic,mn,63947.0,—,18300.0,60k-80k
2012,Nissan,Versa,1.8 S,hatchback,automatic,wa,35504.0,blue,10000.0,20k-40k
2013,Dodge,Grand Caravan,SE,van,automatic,fl,37105.0,blue,12500.0,20k-40k
2013,Ford,Edge,SEL,suv,automatic,co,33898.0,white,24300.0,20k-40k
2014,Chevrolet,Malibu,LT,sedan,automatic,ca,37952.0,black,13600.0,20k-40k
2011,Jeep,Grand Cherokee,Laredo,suv,automatic,la,44875.0,gold,19300.0,40k-60k
2013,Subaru,Impreza WRX,Base,hatchback,manual,ca,14688.0,purple,19500.0,0-20k
2014,Ford,Escape,SE,suv,,pa,18263.0,black,16600.0,0-20k
2011,Honda,Civic,LX,sedan,automatic,ca,37793.0,gray,11000.0,20k-40k
2013,Mercedes-Benz,GLK-Class,GLK350 4MATIC,suv,automatic,sc,31758.0,black,25500.0,20k-40k
2011,Nissan,Versa,1.8 SL,sedan,,md,69758.0,silver,6300.0,60k-80k
2011,Ram,1500,SLT,cab,automatic,mi,37822.0,red,22000.0,20k-40k
2013,Ram,1500,Tradesman,cab,automatic,tx,8027.0,blue,25300.0,0-20k
2014,Nissan,Sentra,S,sedan,automatic,oh,10076.0,black,12500.0,0-20k
2014,Chevrolet,Captiva Sport,LT Fleet,suv,automatic,sc,49105.0,beige,11300.0,40k-60k
2011,Cadillac,SRX,Luxury,suv,,nj,32142.0,beige,21800.0,20k-40k
2013,Infiniti,G Sedan,G37x,sedan,automatic,oh,20147.0,gray,20000.0,20k-40k
2012,Chevrolet,Cruze,2LT,sedan,automatic,tx,69083.0,red,10000.0,60k-80k
2011,Acura,MDX,Base,suv,automatic,tn,41227.0,gray,25000.0,40k-60k
2011,Infiniti,G Sedan,G25,sedan,automatic,fl,30169.0,white,15000.0,20k-40k
2014,Ford,Flex,Limited,wagon,,pa,26073.0,silver,26000.0,20k-40k
2013,Ram,1500,Tradesman,cab,,mi,27333.0,silver,25300.0,20k-40k
2013,Chrysler,200,LX,sedan,automatic,mi,60947.0,black,8000.0,60k-80k
2013,Mercedes-Benz,C-Class,C300 Sport 4MATIC,sedan,,wi,29489.0,white,24500.0,20k-40k
2011,Nissan,Rogue,SV,suv,,pa,52103.0,gray,20600.0,40k-60k
2014,Ford,Edge,Limited,suv,automatic,mo,25724.0,black,24300.0,20k-40k
2011,Toyota,Sienna,XLE 8-Passenger,van,automatic,tx,46862.0,beige,21500.0,40k-60k
2010,Honda,Accord,LX-P,sedan,automatic,ca,120844.0,silver,8800.0,More than 100k
2012,Nissan,Rogue,S,suv,,pa,46260.0,blue,16300.0,40k-60k
2013,Mazda,Mazda2,Touring,hatchback,,mn,48630.0,white,8700.0,40k-60k
2011,Toyota,Camry,SE,sedan,automatic,ca,57266.0,gray,13800.0,40k-60k
2013,Kia,Rio,LX,sedan,automatic,fl,41105.0,red,8200.0,40k-60k
2012,Honda,Accord,LX,sedan,automatic,nj,23906.0,gray,12300.0,20k-40k
2013,Ford,F-150,XLT,supercrew,automatic,mi,34657.0,blue,23000.0,20k-40k
2010,Cadillac,SRX,Premium,suv,automatic,fl,31951.0,white,25400.0,20k-40k
2014,Mercedes-Benz,C-Class,C250 Sport,sedan,automatic,tx,10654.0,red,24500.0,0-20k
2014,Chevrolet,Silverado 2500HD,LT,cab,automatic,tx,35458.0,white,33900.0,20k-40k
2011,Hyundai,Sonata,Limited,sedan,automatic,mn,137784.0,gray,7600.0,More than 100k
2012,Lexus,IS 250,Base,sedan,automatic,ga,28855.0,blue,22800.0,20k-40k
2013,Nissan,Armada,SV,suv,automatic,fl,10873.0,—,28800.0,0-20k
2014,Mercedes-Benz,B-Class Electric Drive,Base,hatchback,automatic,ca,5666.0,—,28750.0,0-20k
2013,Lexus,CT 200h,Base,hatchback,automatic,fl,32930.0,gray,19700.0,20k-40k
2014,Chevrolet,Corvette Stingray,Base,coupe,automatic,tx,4504.0,blue,51000.0,0-20k
2014,Ford,E-Series Van,E-250,van,,pa,6142.0,white,23800.0,0-20k
2014,Kia,Optima,LX,sedan,automatic,tx,9299.0,white,17300.0,0-20k
2014,Ford,Fiesta,SE,hatchback,automatic,nv,25729.0,white,9500.0,20k-40k
2012,Ford,F-150,FX4,supercrew,automatic,md,26183.0,red,24900.0,20k-40k
2011,Chevrolet,Aveo,Aveo5 2LT,hatchback,,fl,90020.0,red,2100.0,80k-100k
2011,Lexus,RX 350,Base,suv,automatic,fl,21589.0,white,28000.0,20k-40k
2012,Chevrolet,Malibu,LT,sedan,automatic,tn,57322.0,silver,10600.0,40k-60k
2012,Toyota,Camry Hybrid,XLE,sedan,automatic,nj,90725.0,red,12687.0,80k-100k
2013,Volkswagen,Passat,S,sedan,automatic,hi,11405.0,blue,9000.0,0-20k
2014,Subaru,Outback,2.5i Limited PZEV,wagon,automatic,nj,5753.0,gray,27750.0,0-20k
2010,Rolls-Royce,Ghost,Base,sedan,automatic,wi,8440.0,gray,149800.0,0-20k
2010,Chevrolet,Equinox,LT2,suv,automatic,nj,56615.0,black,12100.0,40k-60k
2013,Volkswagen,CC,R-Line PZEV,sedan,automatic,nv,57242.0,silver,15000.0,40k-60k
2014,Ford,Fusion,SE,sedan,automatic,nc,20803.0,red,13700.0,20k-40k
2011,BMW,3 Series,328i xDrive,sedan,automatic,co,40306.0,white,22750.0,40k-60k
2013,Ford,Escape,Titanium,suv,automatic,in,67008.0,black,15400.0,60k-80k
2010,Ford,Expedition,King Ranch,suv,automatic,tx,115231.0,black,14000.0,More than 100k
2014,Ford,F-150,XLT,supercrew,,tx,22850.0,—,23000.0,20k-40k
2014,Ford,Escape,SE,suv,automatic,ca,10537.0,black,19500.0,0-20k
2012,Jeep,Wrangler,Unlimited Sport,suv,automatic,fl,49723.0,black,22800.0,40k-60k
2011,Toyota,Sienna,XLE 7-Passenger,van,automatic,nj,79391.0,gray,15500.0,60k-80k
2013,Cadillac,SRX,Luxury,suv,automatic,il,49842.0,silver,24000.0,40k-60k
2010,Lexus,RX 350,Base,suv,automatic,co,80262.0,gray,19400.0,80k-100k
2010,Ford,F-150,Lariat,supercrew,automatic,mn,50710.0,red,25400.0,40k-60k
2013,Chevrolet,Camaro,SS,convertible,automatic,ca,57533.0,black,19000.0,40k-60k
2012,Jeep,Liberty,Sport,suv,automatic,fl,59431.0,gray,13500.0,40k-60k
2015,Hyundai,Sonata,SE,sedan,automatic,ga,1767.0,black,15500.0,0-20k
2014,Ford,Fusion,SE,sedan,automatic,nc,32767.0,white,13600.0,20k-40k
2011,BMW,3 Series,335i,convertible,automatic,ga,29802.0,white,22200.0,20k-40k
2014,Kia,Optima,LX,sedan,automatic,co,9942.0,brown,15300.0,0-20k
2012,Volkswagen,Jetta,SE PZEV,sedan,automatic,fl,32153.0,—,10400.0,20k-40k
2011,Toyota,4Runner,SR5,suv,automatic,fl,8564.0,black,29600.0,0-20k
2013,Volkswagen,Passat,SE PZEV,sedan,automatic,nj,20224.0,—,13800.0,20k-40k
2013,Ford,Focus,SE,hatchback,automatic,mi,11187.0,black,12700.0,0-20k
2013,Ford,Explorer,XLT,suv,automatic,mi,30304.0,black,28900.0,20k-40k
2012,Ford,Focus,Titanium,sedan,automatic,mi,35119.0,white,13300.0,20k-40k
2013,Nissan,Altima,2.5,sedan,automatic,wi,35974.0,gray,12100.0,20k-40k
2010,Chevrolet,Malibu,LT1,sedan,automatic,ga,90715.0,white,6300.0,80k-100k
2012,Nissan,Versa,1.6 S,sedan,automatic,tx,24044.0,gray,16000.0,20k-40k
2012,Nissan,Maxima,3.5 S,sedan,automatic,fl,63481.0,black,15900.0,60k-80k
2010,MINI,Cooper,Base,convertible,automatic,fl,29571.0,red,13600.0,20k-40k
2012,Ford,Focus,SE,hatchback,automatic,il,35621.0,gray,9900.0,20k-40k
2013,Hyundai,Elantra GT,Base,hatchback,automatic,ga,60945.0,white,11600.0,60k-80k
2014,Kia,Rio,LX,sedan,automatic,nj,18656.0,white,11000.0,0-20k
2012,Toyota,RAV4,Base,suv,automatic,oh,36154.0,blue,14200.0,20k-40k
2012,Jeep,Wrangler,Unlimited Sahara,suv,automatic,tn,59697.0,burgundy,26600.0,40k-60k
2013,Infiniti,QX,QX56,suv,automatic,ca,50457.0,purple,38400.0,40k-60k
2014,Chevrolet,Sonic,LTZ,sedan,,co,10863.0,red,12700.0,0-20k
2013,Mercedes-Benz,C-Class,C250 Sport,sedan,automatic,fl,26335.0,black,21000.0,20k-40k
2014,Jeep,Cherokee,Trailhawk,suv,automatic,pa,5447.0,gray,23200.0,0-20k
2014,Kia,Soul,Base,wagon,manual,ca,7727.0,black,12500.0,0-20k
2012,Ford,Taurus,SE,sedan,automatic,mn,140633.0,black,7000.0,More than 100k
2013,Toyota,RAV4,LE,suv,automatic,az,37088.0,red,16500.0,20k-40k
2014,Chrysler,300,C,sedan,automatic,il,21749.0,red,21900.0,20k-40k
2012,Ford,Transit Connect,Cargo Van XL,van,,va,42920.0,white,13500.0,40k-60k
2010,Dodge,Ram Pickup 1500,SLT,cab,automatic,mi,70687.0,black,22100.0,60k-80k
2014,Chrysler,Town and Country,Touring-L,van,automatic,ne,45055.0,black,20000.0,40k-60k
2012,Jeep,Patriot,Sport,suv,automatic,mo,49026.0,white,10000.0,40k-60k
2015,Honda,Pilot,Touring w/Navigation and Rear Entertainment,suv,automatic,pa,9023.0,black,36600.0,0-20k
2013,Chevrolet,Equinox,LTZ,suv,automatic,mi,55050.0,silver,17700.0,40k-60k
2013,Chrysler,200,LX,sedan,automatic,mo,48212.0,silver,9700.0,40k-60k
2010,Hyundai,Sonata,GLS,sedan,automatic,ne,75954.0,gray,7300.0,60k-80k
2011,Nissan,Altima,2.5 S,sedan,automatic,tn,102375.0,—,8800.0,More than 100k
2013,Ford,Taurus,SEL,sedan,automatic,va,78276.0,black,13100.0,60k-80k
2012,Nissan,Altima,2.5 S,sedan,automatic,il,32124.0,white,9800.0,20k-40k
2013,Mercedes-Benz,E-Class,E350 Sport 4MATIC,sedan,automatic,oh,27175.0,gray,28000.0,20k-40k
2013,Ford,F-350 Super Duty,Lariat,cab,automatic,pa,57135.0,white,43500.0,40k-60k
2014,Hyundai,Accent,GLS,sedan,,on,44583.0,gray,10000.0,40k-60k
2011,Kia,Forte,EX,sedan,automatic,nc,86009.0,white,6600.0,80k-100k
2012,Ford,F-150,Lariat,supercrew,automatic,il,53315.0,red,30500.0,40k-60k
2014,Dodge,Avenger,SE,sedan,automatic,tn,35368.0,gray,10600.0,20k-40k
2014,Chrysler,Town and Country,Touring,van,automatic,mo,19698.0,blue,20900.0,0-20k
2010,Lincoln,MKS,Base,sedan,automatic,nc,105986.0,black,11200.0,More than 100k
2011,Kia,Sorento,Base,suv,automatic,va,58611.0,black,12300.0,40k-60k
2014,Audi,A8,3.0T quattro,sedan,automatic,pa,10860.0,gray,50900.0,0-20k
2013,Ford,Escape,SEL,suv,automatic,fl,23423.0,—,20100.0,20k-40k
2011,Ford,Edge,SEL,suv,automatic,nj,42598.0,brown,19000.0,40k-60k
2014,Ford,Escape,SE,suv,automatic,il,51986.0,white,14700.0,40k-60k
2013,Ford,F-150,XL,cab,automatic,or,6150.0,white,18300.0,0-20k
2010,Ford,Mustang,GT Premium,coupe,manual,tx,20888.0,blue,21500.0,20k-40k
2011,Volkswagen,Jetta,SEL PZEV,sedan,automatic,ca,83717.0,white,8250.0,80k-100k
2011,GMC,Terrain,SLT-2,suv,automatic,ca,42421.0,black,18500.0,40k-60k
2013,Jeep,Wrangler,Unlimited Sport,suv,automatic,ca,29967.0,red,26000.0,20k-40k
2010,Kia,Rio,Base,sedan,,in,28090.0,silver,7400.0,20k-40k
2013,Ford,Edge,SE,suv,automatic,fl,47278.0,silver,15000.0,40k-60k
2013,Ford,C-Max Energi,SEL,wagon,automatic,pa,48894.0,white,13400.0,40k-60k
2012,Toyota,Highlander,Limited,suv,,pa,38292.0,silver,28900.0,20k-40k
2012,Hyundai,Elantra,GLS,sedan,automatic,ca,65018.0,black,8100.0,60k-80k
2010,Ford,Focus,SE,sedan,automatic,co,84780.0,white,3400.0,80k-100k
2011,Mazda,Mazda3,i Sport,sedan,manual,va,89961.0,black,5500.0,80k-100k
2010,Ford,Expedition,EL Limited,suv,automatic,tn,107702.0,white,20000.0,More than 100k
2012,Ford,Fusion,SEL,sedan,automatic,oh,11120.0,red,15100.0,0-20k
2012,Nissan,Sentra,2.0 SR,sedan,,pa,28418.0,—,11300.0,20k-40k
2014,Kia,Optima,LX,sedan,automatic,wi,8694.0,burgundy,14800.0,0-20k
2012,Buick,Enclave,Leather Group,suv,automatic,tx,43143.0,white,23100.0,40k-60k
2010,Acura,TSX,Base,sedan,automatic,il,76949.0,silver,13000.0,60k-80k
2010,Ford,F-150,XLT,supercrew,automatic,mi,35649.0,gray,20400.0,20k-40k
2013,Ford,Focus,SE,sedan,automatic,nc,40407.0,silver,10600.0,40k-60k
2012,Chevrolet,Malibu,LS,sedan,,pa,25617.0,silver,11800.0,20k-40k
2012,Volkswagen,Tiguan,SEL,suv,automatic,ca,37205.0,gray,17500.0,20k-40k
2011,Dodge,Grand Caravan,Express,van,automatic,fl,96116.0,silver,7300.0,80k-100k
2014,Nissan,Altima,2.5 S,sedan,automatic,fl,8522.0,off-white,15700.0,0-20k
2013,Dodge,Grand Caravan,SXT,van,automatic,fl,28585.0,silver,16200.0,20k-40k
2014,Lincoln,MKS,Base,sedan,automatic,tn,10483.0,—,26900.0,0-20k
2011,Mazda,Mazda6,i Sport,sedan,automatic,fl,55673.0,silver,9200.0,40k-60k
2014,Ford,E-Series Van,E-250,van,,pa,12424.0,white,19200.0,0-20k
